GEO.id,GEO.id2,GEO.display0label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US36059409100,36059409100,"Census Tract 4091, Nassau County, New York",1462,618,0,**,0,**,0,**,2600,1019,0,**,0,**
1400000US36059409200,36059409200,"Census Tract 4092, Nassau County, New York",2299,247,0,**,2122,377,2066,211,0,**,0,**,0,**
1400000US36059409300,36059409300,"Census Tract 4093, Nassau County, New York",1705,103,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059409400,36059409400,"Census Tract 4094, Nassau County, New York",1216,791,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059409500,36059409500,"Census Tract 4095, Nassau County, New York",2300,390,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059409600,36059409600,"Census Tract 4096, Nassau County, New York",2669,189,0,**,0,**,0,**,2669,189,0,**,0,**
1400000US36059409700,36059409700,"Census Tract 4097, Nassau County, New York",329,316,257,56,750,386,0,**,0,**,0,**,0,**
1400000US36059409800,36059409800,"Census Tract 4098, Nassau County, New York",2063,1805,0,**,0,**,1404,68,3195,122,0,**,0,**
1400000US36059409900,36059409900,"Census Tract 4099, Nassau County, New York",2091,649,0,**,0,**,1150,82,0,**,2112,2070,0,**
1400000US36059410000,36059410000,"Census Tract 4100, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059410100,36059410100,"Census Tract 4101, Nassau County, New York",1031,360,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059410200,36059410200,"Census Tract 4102, Nassau County, New York",1338,98,0,**,0,**,1361,134,0,**,0,**,0,**
1400000US36059410400,36059410400,"Census Tract 4104, Nassau County, New York",1378,206,0,**,0,**,1421,219,0,**,0,**,0,**
1400000US36059410500,36059410500,"Census Tract 4105, Nassau County, New York",1465,212,0,**,1255,470,1595,221,0,**,0,**,0,**
1400000US36059410600,36059410600,"Census Tract 4106, Nassau County, New York",1675,308,0,**,1165,77,1457,388,2597,495,0,**,0,**
1400000US36059410700,36059410700,"Census Tract 4107, Nassau County, New York",1812,88,0,**,1433,882,1711,53,2161,168,0,**,0,**
1400000US36059410800,36059410800,"Census Tract 4108, Nassau County, New York",1422,218,0,**,0,**,0,**,1411,401,0,**,0,**
1400000US36059411000,36059411000,"Census Tract 4110, Nassau County, New York",1319,106,0,**,761,483,1358,310,1375,125,1399,239,0,**
1400000US36059411100,36059411100,"Census Tract 4111, Nassau County, New York",1360,153,0,**,349,101,1384,147,1684,161,1568,250,0,**
1400000US36059411301,36059411301,"Census Tract 4113.01, Nassau County, New York",1732,284,0,**,1468,223,0,**,0,**,0,**,0,**
1400000US36059411302,36059411302,"Census Tract 4113.02, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059411400,36059411400,"Census Tract 4114, Nassau County, New York",1893,324,0,**,1414,219,1893,248,2464,579,0,**,0,**
1400000US36059411500,36059411500,"Census Tract 4115, Nassau County, New York",2393,613,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059411600,36059411600,"Census Tract 4116, Nassau County, New York",1612,209,0,**,1602,371,1616,247,0,**,0,**,0,**
1400000US36059411700,36059411700,"Census Tract 4117, Nassau County, New York",1555,357,0,**,1165,137,1817,366,0,**,0,**,0,**
1400000US36059411800,36059411800,"Census Tract 4118, Nassau County, New York",1126,200,0,**,869,323,1705,94,1260,1036,0,**,0,**
1400000US36059411901,36059411901,"Census Tract 4119.01, Nassau County, New York",1745,122,1676,1529,1603,131,1835,222,2031,281,2356,263,0,**
1400000US36059411902,36059411902,"Census Tract 4119.02, Nassau County, New York",1740,211,0,**,857,700,1555,247,2250,2000,0,**,0,**
1400000US36059412100,36059412100,"Census Tract 4121, Nassau County, New York",1628,403,0,**,1439,82,1635,862,2151,492,0,**,0,**
1400000US36059412200,36059412200,"Census Tract 4122, Nassau County, New York",2160,170,0,**,0,**,2166,249,2097,331,0,**,0,**
1400000US36059412301,36059412301,"Census Tract 4123.01, Nassau County, New York",1490,129,1134,644,1453,188,1625,156,2105,757,0,**,0,**
1400000US36059412302,36059412302,"Census Tract 4123.02, Nassau County, New York",1401,157,1490,698,1164,217,1437,166,2025,376,0,**,0,**
1400000US36059412400,36059412400,"Census Tract 4124, Nassau County, New York",1245,283,1035,400,1142,846,1993,649,2032,641,0,**,0,**
1400000US36059412500,36059412500,"Census Tract 4125, Nassau County, New York",1292,756,0,**,0,**,1938,678,0,**,0,**,0,**
1400000US36059412700,36059412700,"Census Tract 4127, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059412800,36059412800,"Census Tract 4128, Nassau County, New York",1560,308,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059412900,36059412900,"Census Tract 4129, Nassau County, New York",1735,330,0,**,0,**,0,**,2039,495,0,**,0,**
1400000US36059413002,36059413002,"Census Tract 4130.02, Nassau County, New York",1440,547,0,**,0,**,1976,476,1556,1172,0,**,0,**
1400000US36059413100,36059413100,"Census Tract 4131, Nassau County, New York",1408,242,0,**,1119,950,1550,277,2612,295,0,**,0,**
1400000US36059413400,36059413400,"Census Tract 4134, Nassau County, New York",2219,1005,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059413600,36059413600,"Census Tract 4136, Nassau County, New York",1477,216,0,**,1234,124,1768,281,2019,1446,0,**,0,**
1400000US36059413803,36059413803,"Census Tract 4138.03, Nassau County, New York",2237,654,0,**,0,**,0,**,3500,***,2489,2238,0,**
1400000US36059413804,36059413804,"Census Tract 4138.04, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059413900,36059413900,"Census Tract 4139, Nassau County, New York",1369,315,0,**,440,337,1456,309,1243,811,2694,890,0,**
1400000US36059414002,36059414002,"Census Tract 4140.02, Nassau County, New York",1735,476,0,**,1099,253,1174,260,2095,328,2059,300,2129,951
1400000US36059414100,36059414100,"Census Tract 4141, Nassau County, New York",1964,394,0,**,0,**,0,**,2169,118,0,**,0,**
1400000US36059414201,36059414201,"Census Tract 4142.01, Nassau County, New York",1339,78,854,158,1331,83,1439,124,0,**,0,**,0,**
1400000US36059414301,36059414301,"Census Tract 4143.01, Nassau County, New York",1479,120,0,**,1444,94,1591,250,0,**,0,**,0,**
1400000US36059414303,36059414303,"Census Tract 4143.03, Nassau County, New York",1417,160,0,**,1336,102,1491,372,0,**,0,**,0,**
1400000US36059414501,36059414501,"Census Tract 4145.01, Nassau County, New York",1433,534,0,**,0,**,1857,1762,1286,538,0,**,0,**
1400000US36059414502,36059414502,"Census Tract 4145.02, Nassau County, New York",2015,619,0,**,0,**,2301,591,0,**,0,**,0,**
1400000US36059414700,36059414700,"Census Tract 4147, Nassau County, New York",2175,783,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059414800,36059414800,"Census Tract 4148, Nassau County, New York",1656,497,0,**,0,**,1732,406,0,**,0,**,0,**
1400000US36059414900,36059414900,"Census Tract 4149, Nassau County, New York",1509,923,0,**,833,298,0,**,2230,424,0,**,0,**
1400000US36059415000,36059415000,"Census Tract 4150, Nassau County, New York",2089,331,0,**,1310,396,0,**,2149,303,0,**,0,**
1400000US36059415201,36059415201,"Census Tract 4152.01, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059415202,36059415202,"Census Tract 4152.02, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059415300,36059415300,"Census Tract 4153, Nassau County, New York",1777,432,0,**,3500,***,0,**,1863,275,0,**,0,**
1400000US36059415401,36059415401,"Census Tract 4154.01, Nassau County, New York",2133,277,0,**,0,**,0,**,2055,339,0,**,0,**
1400000US36059415402,36059415402,"Census Tract 4154.02, Nassau County, New York",1929,497,0,**,0,**,0,**,1968,1502,0,**,0,**
1400000US36059415500,36059415500,"Census Tract 4155, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059415600,36059415600,"Census Tract 4156, Nassau County, New York",1659,736,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059415700,36059415700,"Census Tract 4157, Nassau County, New York",1414,576,0,**,0,**,1345,252,2063,1672,0,**,0,**
1400000US36059415802,36059415802,"Census Tract 4158.02, Nassau County, New York",1824,351,0,**,1595,416,0,**,0,**,0,**,0,**
1400000US36059416000,36059416000,"Census Tract 4160, Nassau County, New York",1649,247,0,**,0,**,1824,361,0,**,0,**,0,**
1400000US36059416100,36059416100,"Census Tract 4161, Nassau County, New York",1863,341,0,**,0,**,0,**,2185,164,0,**,0,**
1400000US36059416201,36059416201,"Census Tract 4162.01, Nassau County, New York",1880,399,0,**,0,**,1455,1122,2005,326,0,**,0,**
1400000US36059416202,36059416202,"Census Tract 4162.02, Nassau County, New York",1435,181,0,**,1159,365,1560,749,1667,442,0,**,0,**
1400000US36059416300,36059416300,"Census Tract 4163, Nassau County, New York",2465,287,0,**,1219,296,3500,***,2473,207,2625,1256,0,**
1400000US36059416401,36059416401,"Census Tract 4164.01, Nassau County, New York",1688,151,0,**,1580,170,1750,362,2269,380,0,**,0,**
1400000US36059416402,36059416402,"Census Tract 4164.02, Nassau County, New York",1659,265,1026,518,1410,150,1757,350,2333,1535,0,**,0,**
1400000US36059416600,36059416600,"Census Tract 4166, Nassau County, New York",1614,208,1136,106,1714,207,2146,678,1685,442,0,**,0,**
1400000US36059416701,36059416701,"Census Tract 4167.01, Nassau County, New York",1548,251,0,**,1223,171,1755,116,1758,743,0,**,0,**
1400000US36059416702,36059416702,"Census Tract 4167.02, Nassau County, New York",1632,96,1470,210,1632,99,1868,634,0,**,2328,1225,0,**
1400000US36059416801,36059416801,"Census Tract 4168.01, Nassau County, New York",961,16,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059416802,36059416802,"Census Tract 4168.02, Nassau County, New York",1920,173,0,**,1818,329,2239,118,1905,1161,0,**,0,**
1400000US36059416900,36059416900,"Census Tract 4169, Nassau County, New York",1949,736,0,**,0,**,1977,702,0,**,0,**,0,**
1400000US36059517000,36059517000,"Census Tract 5170, Nassau County, New York",1857,631,0,**,0,**,1292,164,0,**,0,**,0,**
1400000US36059517101,36059517101,"Census Tract 5171.01, Nassau County, New York",1673,121,0,**,1592,466,1701,110,1715,354,1960,978,0,**
1400000US36059517102,36059517102,"Census Tract 5171.02, Nassau County, New York",1152,61,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059517301,36059517301,"Census Tract 5173.01, Nassau County, New York",1263,510,239,73,804,779,1602,182,2868,1004,0,**,0,**
1400000US36059517302,36059517302,"Census Tract 5173.02, Nassau County, New York",1757,109,0,**,1428,161,1629,132,2063,294,0,**,0,**
1400000US36059517400,36059517400,"Census Tract 5174, Nassau County, New York",1645,189,0,**,1299,170,1813,141,2240,337,0,**,0,**
1400000US36059517500,36059517500,"Census Tract 5175, Nassau County, New York",1805,256,0,**,1610,1189,0,**,1875,600,3500,***,0,**
1400000US36059517600,36059517600,"Census Tract 5176, Nassau County, New York",1588,626,0,**,0,**,1620,590,1893,576,0,**,0,**
1400000US36059517705,36059517705,"Census Tract 5177.05, Nassau County, New York",3400,751,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059517802,36059517802,"Census Tract 5178.02, Nassau County, New York",1664,295,0,**,1419,372,1194,555,1974,300,0,**,0,**
1400000US36059517901,36059517901,"Census Tract 5179.01, Nassau County, New York",1420,488,0,**,956,442,1925,1343,1917,622,0,**,0,**
1400000US36059517902,36059517902,"Census Tract 5179.02, Nassau County, New York",1381,401,0,**,599,303,1838,374,1964,525,1889,703,0,**
1400000US36059518100,36059518100,"Census Tract 5181, Nassau County, New York",2821,713,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059518203,36059518203,"Census Tract 5182.03, Nassau County, New York",2178,91,0,**,2145,110,2325,168,0,**,0,**,0,**
1400000US36059518204,36059518204,"Census Tract 5182.04, Nassau County, New York",2641,664,0,**,0,**,2750,872,0,**,0,**,0,**
1400000US36059518400,36059518400,"Census Tract 5184, Nassau County, New York",3500,***,0,**,0,**,0,**,0,**,3500,***,0,**
1400000US36059518501,36059518501,"Census Tract 5185.01, Nassau County, New York",2256,348,0,**,2153,1045,2629,321,3500,***,0,**,0,**
1400000US36059518502,36059518502,"Census Tract 5185.02, Nassau County, New York",1713,49,0,**,1721,25,1712,264,0,**,0,**,0,**
1400000US36059518600,36059518600,"Census Tract 5186, Nassau County, New York",2521,1681,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059518700,36059518700,"Census Tract 5187, Nassau County, New York",2987,707,0,**,0,**,0,**,0,**,3500,***,0,**
1400000US36059518800,36059518800,"Census Tract 5188, Nassau County, New York",3275,1993,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059518900,36059518900,"Census Tract 5189, Nassau County, New York",1587,224,0,**,1625,185,1628,767,1465,776,0,**,0,**
1400000US36059519000,36059519000,"Census Tract 5190, Nassau County, New York",2013,351,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059519100,36059519100,"Census Tract 5191, Nassau County, New York",2045,409,0,**,259,51,0,**,2277,170,0,**,0,**
1400000US36059519200,36059519200,"Census Tract 5192, Nassau County, New York",1660,1600,0,**,1550,1415,0,**,0,**,0,**,0,**
1400000US36059519300,36059519300,"Census Tract 5193, Nassau County, New York",1602,132,0,**,1197,488,1680,150,1574,222,1510,343,1917,362
1400000US36059519400,36059519400,"Census Tract 5194, Nassau County, New York",2108,470,0,**,0,**,1850,327,0,**,2590,326,0,**
1400000US36059519601,36059519601,"Census Tract 5196.01, Nassau County, New York",1828,589,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059519702,36059519702,"Census Tract 5197.02, Nassau County, New York",3500,***,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059519703,36059519703,"Census Tract 5197.03, Nassau County, New York",2818,1475,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059519704,36059519704,"Census Tract 5197.04, Nassau County, New York",348,150,337,128,0,**,0,**,0,**,0,**,0,**
1400000US36059519900,36059519900,"Census Tract 5199, Nassau County, New York",1650,1159,0,**,0,**,1175,197,0,**,0,**,0,**
1400000US36059520001,36059520001,"Census Tract 5200.01, Nassau County, New York",1716,383,0,**,0,**,2262,521,0,**,0,**,0,**
1400000US36059520002,36059520002,"Census Tract 5200.02, Nassau County, New York",1540,544,0,**,825,802,0,**,1771,157,0,**,0,**
1400000US36059520100,36059520100,"Census Tract 5201, Nassau County, New York",298,205,393,242,238,31,0,**,0,**,0,**,0,**
1400000US36059520200,36059520200,"Census Tract 5202, Nassau County, New York",2625,423,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059520300,36059520300,"Census Tract 5203, Nassau County, New York",1885,426,1156,1133,0,**,2028,375,0,**,0,**,0,**
1400000US36059520401,36059520401,"Census Tract 5204.01, Nassau County, New York",1817,107,0,**,1787,308,1794,56,1935,492,0,**,0,**
1400000US36059520402,36059520402,"Census Tract 5204.02, Nassau County, New York",1364,66,475,250,1261,378,1435,112,2217,185,0,**,0,**
1400000US36059520501,36059520501,"Census Tract 5205.01, Nassau County, New York",1832,564,0,**,0,**,0,**,2608,810,0,**,0,**
1400000US36059520502,36059520502,"Census Tract 5205.02, Nassau County, New York",1375,80,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059520600,36059520600,"Census Tract 5206, Nassau County, New York",2268,302,0,**,0,**,1647,897,2633,208,2281,360,0,**
1400000US36059520700,36059520700,"Census Tract 5207, Nassau County, New York",1741,591,0,**,1464,803,0,**,1524,799,0,**,0,**
1400000US36059520900,36059520900,"Census Tract 5209, Nassau County, New York",1488,289,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521000,36059521000,"Census Tract 5210, Nassau County, New York",1495,906,0,**,1399,284,0,**,0,**,2699,100,0,**
1400000US36059521100,36059521100,"Census Tract 5211, Nassau County, New York",1410,900,0,**,1349,94,1431,717,0,**,0,**,0,**
1400000US36059521200,36059521200,"Census Tract 5212, Nassau County, New York",2026,618,0,**,0,**,2066,737,0,**,0,**,0,**
1400000US36059521301,36059521301,"Census Tract 5213.01, Nassau County, New York",1411,118,0,**,0,**,0,**,1625,550,0,**,0,**
1400000US36059521302,36059521302,"Census Tract 5213.02, Nassau County, New York",2655,598,0,**,0,**,0,**,0,**,2858,1118,0,**
1400000US36059521400,36059521400,"Census Tract 5214, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521500,36059521500,"Census Tract 5215, Nassau County, New York",2254,122,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521601,36059521601,"Census Tract 5216.01, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521602,36059521602,"Census Tract 5216.02, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521700,36059521700,"Census Tract 5217, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521801,36059521801,"Census Tract 5218.01, Nassau County, New York",2648,234,0,**,0,**,0,**,0,**,2679,221,0,**
1400000US36059521802,36059521802,"Census Tract 5218.02, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059521902,36059521902,"Census Tract 5219.02, Nassau County, New York",2643,274,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059522700,36059522700,"Census Tract 5227, Nassau County, New York",2273,2242,0,**,1653,163,0,**,0,**,0,**,0,**
1400000US36059980100,36059980100,"Census Tract 9801, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059981100,36059981100,"Census Tract 9811, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059982100,36059982100,"Census Tract 9821, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059990100,36059990100,"Census Tract 9901, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059990200,36059990200,"Census Tract 9902, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059990301,36059990301,"Census Tract 9903.01, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059990302,36059990302,"Census Tract 9903.02, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36059990400,36059990400,"Census Tract 9904, Nassau County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
